T,,,
1175,10,11.08,11.33
1180,10,11.17,11.36
1185,10,11.26,11.39
1190,10,11.34,11.43
1195,10,11.41,11.43
1200,10,11.49,11.46
1205,10,11.56,11.49
1210,10,11.64,11.51
1215,10,11.67,11.54
1220,10,11.68,11.57
1225,10,11.69,11.59
1230,10,11.7,11.56
1235,10,11.71,11.54
1240,10,11.68,11.51
1245,10,11.69,11.49
1250,10,11.69,11.44
1255,10,11.7,11.46
1260,10,11.71,11.49
1265,10,11.71,11.51
1270,10,11.76,11.53
1275,10,11.82,11.56
1280,10,11.87,11.61
1285,10,11.92,11.65
1290,10,11.98,11.7
1295,10,12,11.75
1300,10,12,11.8
1305,10,12,11.78
1310,10,12,11.71
1315,10,12,11.65
1320,10,11.97,11.59
1325,10,11.89,11.52
1330,10,11.81,11.48
1335,10,11.72,11.44
1340,10,11.64,11.38
1345,10,11.57,11.31
1350,10,11.51,11.24
1355,10,11.44,11.17
1360,10,11.37,11.14
1365,10,11.3,11.12
1370,10,11.24,11.05
1375,10,11.22,10.99
1380,10,11.2,10.93
1385,10,11.15,10.87
1390,10,11.1,10.83
1395,10,11.05,10.8
1400,10,10.99,10.69
1405,10,10.96,10.57
1410,10,10.92,10.46
1415,10,10.86,10.35
1420,10,10.8,10.27
1425,10,10.73,10.2
1430,10,10.67,10.12
1435,10,10.64,9.97
1440,10,10.61,9.82
1445,10,10.5,9.68
1450,10,10.4,9.61
1455,10,10.29,9.54
1460,10,10.19,9.47
1465,10,10.12,9.4
1470,10,10.04,9.28
1475,10,9.97,9.16
1480,10,9.87,9.05
1485,10,9.77,9
1490,10,9.68,8.95
1495,10,9.65,8.9
1500,10,9.62,8.85
1505,10,9.6,8.77
1510,10,9.57,8.69
1515,10,9.43,8.61
1520,10,9.3,8.58
1525,10,9.17,8.54
1530,10,9.06,8.51
1535,10,8.96,8.48
1540,10,8.87,8.45
1545,10,8.77,8.36
1550,10,8.68,8.28
1555,10,8.48,8.22
1560,10,8.29,8.17
1565,10,8.19,8.12
1570,10,8.1,8.07
1575,10,8,8.02
1580,10,7.91,7.97
1585,10,7.82,7.95
1590,10,7.73,7.92
1595,10,7.65,7.94
1600,10,7.56,7.97
1605,10,7.55,7.99
1610,10,7.55,8.01
1615,10,7.54,8.03
1620,10,7.53,8.1
1625,10,7.53,8.17
1630,10,7.52,8.24
1635,10,7.51,8.29
1640,10,7.53,8.34
