T,,,
1740,10,9.86,9.54
1745,10,9.86,9.51
1750,10,9.87,9.49
1755,10,9.86,9.46
1760,10,9.86,9.39
1765,10,9.86,9.32
1770,10,9.86,9.25
1775,10,9.85,9.2
1780,10,9.85,9.16
1785,10,9.86,9.12
1790,10,9.88,9.08
1795,10,9.9,9.01
1800,10,9.92,8.95
1805,10,9.94,8.88
1810,10,9.97,8.86
1815,10,9.99,8.83
1820,10,10.03,8.81
1825,10,10.06,8.79
1830,10,10.1,8.74
1835,10,10.11,8.68
1840,10,10.13,8.63
1845,10,10.14,8.61
1850,10,10.15,8.58
1855,10,10.17,8.55
1860,10,10.18,8.52
1865,10,10.19,8.5
1870,10,10.19,8.49
1875,10,10.19,8.49
1880,10,10.18,8.51
1885,10,10.18,8.53
1890,10,10.18,8.56
1895,10,10.17,8.58
1900,10,10.17,8.6
1905,10,10.17,8.63
1910,10,10.16,8.66
1915,10,10.16,8.69
1920,10,10.15,8.7
1925,10,10.15,8.71
1930,10,10.15,8.72
1935,10,10.15,8.78
1940,10,10.12,8.84
1945,10,10.1,8.91
1950,10,10.07,8.97
1955,10,10.05,9.03
1960,10,10.03,9.09
1965,10,10.01,9.14
1970,10,9.98,9.25
1975,10,9.95,9.35
1980,10,9.92,9.46
1985,10,9.89,9.51
1990,10,9.88,9.56
1995,10,9.88,9.6
2000,10,9.87,9.68
2005,10,9.84,9.75
2010,10,9.82,9.82
2015,10,9.79,9.9
2020,10,9.77,9.92
2025,10,9.75,9.95
2030,10,9.73,9.99
2035,10,9.72,10.04
2040,10,9.71,10.08
2045,10,9.69,10.13
2050,10,9.68,10.15
2055,10,9.69,10.16
2060,10,9.69,10.2
2065,10,9.7,10.24
2070,10,9.7,10.28
2075,10,9.7,10.31
2080,10,9.71,10.33
2085,10,9.71,10.35
2090,10,9.71,10.38
2095,10,9.7,10.41
2100,10,9.7,10.44
2105,10,9.68,10.47
2110,10,9.66,10.48
2115,10,9.64,10.49
2120,10,9.63,10.52
2125,10,9.61,10.55
2130,10,9.59,10.58
2135,10,9.58,10.62
2140,10,9.57,10.64
2145,10,9.55,10.66
2150,10,9.54,10.73
2155,10,9.54,10.8
2160,10,9.54,10.87
2165,10,9.54,10.94
2170,10,9.54,10.99
2175,10,9.55,11.01
2180,10,9.55,11.04
2185,10,9.55,11.06
2190,10,9.55,11.09
2195,10,9.55,11.11
2200,10,9.56,11.09
2205,10,9.56,11.03
2210,10,9.57,10.98
2215,10,9.57,10.93
2220,10,9.58,10.87
2225,10,9.58,10.85
2230,10,9.59,10.82
2235,10,9.59,10.79
2240,10,9.59,10.76
2245,10,9.59,10.73
2250,10,9.59,10.69
2255,10,9.59,10.69
2260,10,9.59,10.69
2265,10,9.63,10.7
2270,10,9.66,10.71
2275,10,9.69,10.73
2280,10,9.73,10.74
2285,10,9.77,10.75
2290,10,9.8,10.77
2295,10,9.84,10.75
2300,10,9.87,10.73
2305,10,9.91,10.71
2310,10,9.94,10.68
2315,10,9.94,10.65
2320,10,9.94,10.61
2325,10,9.93,10.55
2330,10,9.89,10.48
2335,10,9.85,10.42
2340,10,9.81,10.36
2345,10,9.77,10.34
2350,10,9.73,10.31
2355,10,9.69,10.25
2360,10,9.65,10.19
2365,10,9.62,10.13
2370,10,9.58,10.07
2375,10,9.55,10.04
2380,10,9.55,10.01
2385,10,9.56,9.97
2390,10,9.56,9.95
2395,10,9.63,9.93
2400,10,9.7,9.91
2405,10,9.78,9.92
2410,10,9.85,9.93
2415,10,9.93,9.94
2420,10,10,9.96
2425,10,10.09,9.99
2430,10,10.19,10.02
2435,10,10.29,10.05
2440,10,10.38,10.07
2445,10,10.4,10.08
2450,10,10.42,10.1
2455,10,10.45,10.12
2460,10,10.48,10.14
2465,10,10.51,10.15
2470,10,10.54,10.15
2475,10,10.55,10.15
2480,10,10.57,10.13
2485,10,10.59,10.1
2490,10,10.61,10.08
2495,10,10.63,10.05
2500,10,10.65,10.03
2505,10,10.66,10.01
2510,10,10.71,10.03
2515,10,10.77,10.05
2520,10,10.82,10.07
2525,10,10.87,10.09
2530,10,10.92,10.14
2535,10,10.97,10.19
2540,10,11.03,10.31
2545,10,11.09,10.43
2550,10,11.15,10.55
2555,10,11.21,10.68
2560,10,11.22,10.76
2565,10,11.23,10.86
2570,10,11.23,10.97
2575,10,11.23,11.07
2580,10,11.24,11.18
2585,10,11.24,11.29
2590,10,11.23,11.32
2595,10,11.2,11.37
2600,10,11.18,11.42
2605,10,11.15,11.47
2610,10,11.13,11.52
2615,10,11.12,11.54
2620,10,11.11,11.57
2625,10,11.1,11.6
2630,10,11.09,11.63
2635,10,11.08,11.65
2640,10,11.07,11.68
