t,,,,
1020,10,10,11.91,10.84
1025,10,10,11.93,10.89
1030,10,10,11.95,10.94
1035,10,10,11.96,10.99
1040,10,10,11.99,11.01
1045,10,10,12.01,11.04
1050,10,10,12.03,11.07
1055,10,10,12.05,11.1
1060,10,10,12.08,11.12
1065,10,10,12.11,11.15
1070,10,10,12.14,11.16
1075,10,10,12.17,11.19
1080,10,10,12.2,11.22
1085,10,10,12.23,11.26
1090,10,10,12.26,11.29
1095,10,10,12.22,11.32
1100,10,10,12.18,11.35
1105,10,10,12.14,11.41
1110,10,10,12.1,11.48
1115,10,10,12.04,11.54
1120,10,10,12.01,11.61
1125,10,10,11.98,11.64
1130,10,10,11.96,11.69
1135,10,10,11.93,11.73
1140,10,10,11.9,11.78
1145,10,10,11.97,11.83
1150,10,10,12.03,11.87
1155,10,10,12.1,11.96
1160,10,10,12.16,12.04
1165,10,10,12.23,12.12
1170,10,10,12.26,12.21
1175,10,10,12.29,12.29
1180,10,10,12.33,12.28
1185,10,10,12.36,12.26
1190,10,10,12.39,12.24
1195,10,10,12.34,12.22
1200,10,10,12.3,12.2
1205,10,10,12.25,12.12
1210,10,10,12.2,11.93
1215,10,10,12.15,11.74
1220,10,10,12.1,11.57
1225,10,10,12.03,11.39
1230,10,10,11.97,11.3
1235,10,10,11.9,11.24
1240,10,10,11.84,11.18
1245,10,10,11.83,11.12
1250,10,10,11.82,11.06
1255,10,10,11.8,11
1260,10,10,11.79,11.03
1265,10,10,11.77,11.06
1270,10,10,11.76,11.09
1275,10,10,11.73,11.12
1280,10,10,11.69,11.15
1285,10,10,11.66,11.15
1290,10,10,11.63,11.15
1295,10,10,11.6,11.11
1300,10,10,11.57,11.07
1305,10,10,11.51,11.04
1310,10,10,11.46,11
1315,10,10,11.4,10.96
1320,10,10,11.35,10.93
1325,10,10,11.32,10.84
1330,10,10,11.29,10.75
1335,10,10,11.27,10.67
1340,10,10,11.24,10.58
1345,10,10,11.22,10.53
1350,10,10,11.19,10.48
1355,10,10,11.19,10.43
1360,10,10,11.18,10.38
1365,10,10,11.18,10.33
1370,10,10,11.17,10.28
1375,10,10,11.16,10.28
1380,10,10,11.15,10.28
1385,10,10,11.14,10.27
1390,10,10,11.14,10.26
1395,10,10,11.14,10.25
1400,10,10,11.13,10.23
1405,10,10,11.13,10.23
1410,10,10,11.13,10.22
1415,10,10,11.14,10.24
1420,10,10,11.15,10.27
1425,10,10,11.17,10.29
1430,10,10,11.18,10.32
1435,10,10,11.19,10.35
1440,10,10,11.2,10.38
1445,10,10,11.19,10.39
1450,10,10,11.19,10.41
1455,10,10,11.18,10.42
1460,10,10,11.18,10.44
1465,10,10,11.16,10.42
1470,10,10,11.15,10.4
1475,10,10,11.12,10.37
1480,10,10,11.08,10.33
1485,10,10,11.05,10.3
1490,10,10,11.02,10.27
1495,10,10,11.01,10.26
1500,10,10,10.99,10.24
1505,10,10,10.95,10.23
1510,10,10,10.91,10.2
1515,10,10,10.87,10.16
1520,10,10,10.82,10.12
1525,10,10,10.8,10.1
1530,10,10,10.77,10.08
1535,10,10,10.76,10.06
1540,10,10,10.74,10.05
1545,10,10,10.73,10.05
1550,10,10,10.71,10.05
1555,10,10,10.72,10.04
1560,10,10,10.76,10.06
1565,10,10,10.8,10.08
1570,10,10,10.84,10.13
1575,10,10,10.88,10.19
1580,10,10,10.91,10.25
1585,10,10,10.94,10.31
1590,10,10,10.98,10.36
1595,10,10,11.02,10.4
1600,10,10,11.06,10.44
1605,10,10,11.1,10.48
1610,10,10,11.11,10.53
1615,10,10,11.13,10.57
1620,10,10,11.15,10.57
1625,10,10,11.17,10.57
1630,10,10,11.19,10.6
1635,10,10,11.21,10.63
1640,10,10,11.22,10.66
1645,10,10,11.2,10.69
1650,10,10,11.18,10.72
1655,10,10,11.16,10.78
1660,10,10,11.13,10.84
1665,10,10,11.1,10.89
1670,10,10,11.07,10.95
1675,10,10,11.05,11.01
1680,10,10,11.03,11.04
1685,10,10,11.02,11.07
1690,10,10,11,11.11
1695,10,10,11.02,11.14
1700,10,10,11.06,11.18
1705,10,10,11.1,11.18
1710,10,10,11.15,11.19
1715,10,10,11.19,11.21
1720,10,10,11.24,11.22
1725,10,10,11.26,11.23
1730,10,10,11.35,11.24
1735,10,10,11.44,11.25
1740,10,10,11.52,11.31
1745,10,10,11.61,11.37
1750,10,10,11.67,11.43
1755,10,10,11.7,11.49
1760,10,10,11.72,11.54
1765,10,10,11.75,11.57
1770,10,10,11.78,11.6
1775,10,10,11.8,11.63
1780,10,10,11.77,11.66
1785,10,10,11.74,11.68
1790,10,10,11.71,11.66
1795,10,10,11.68,11.6
1800,10,10,11.65,11.55
1805,10,10,11.65,11.49
1810,10,10,11.63,11.44
1815,10,10,11.6,11.41
1820,10,10,11.57,11.4
1825,10,10,11.54,11.39
1830,10,10,11.51,11.38
1835,10,10,11.48,11.37
1840,10,10,11.42,11.36
1845,10,10,11.36,11.38
1850,10,10,11.3,11.35
1855,10,10,11.25,11.33
1860,10,10,11.22,11.3
1865,10,10,11.21,11.27
1870,10,10,11.2,11.23
1875,10,10,11.19,11.19
1880,10,10,11.18,11.12
1885,10,10,11.17,11.06
1890,10,10,11.19,10.99
1895,10,10,11.21,10.93
1900,10,10,11.22,10.91
1905,10,10,11.24,10.88
1910,10,10,11.26,10.85
1915,10,10,11.26,10.82
1920,10,10,11.26,10.79
1925,10,10,11.25,10.76
1930,10,10,11.25,10.75
1935,10,10,11.25,10.73
1940,10,10,11.24,10.71
1945,10,10,11.24,10.68
1950,10,10,11.21,10.66
1955,10,10,11.19,10.64
1960,10,10,11.17,10.63
1965,10,10,11.15,10.62
1970,10,10,11.13,10.61
1975,10,10,11.11,10.59
1980,10,10,11.1,10.58
1985,10,10,11.08,10.59
1990,10,10,11.07,10.59
1995,10,10,11.05,10.59
2000,10,10,11.06,10.59
2005,10,10,11.1,10.59
2010,10,10,11.14,10.59
2015,10,10,11.19,10.58
2020,10,10,11.23,10.58
2025,10,10,11.28,10.56
2030,10,10,11.32,10.54
2035,10,10,11.32,10.52
2040,10,10,11.32,10.5
2045,10,10,11.33,10.48
2050,10,10,11.33,10.47
2055,10,10,11.29,10.46
2060,10,10,11.24,10.44
2065,10,10,11.18,10.43
2070,10,10,11.12,10.42
2075,10,10,11.07,10.42
2080,10,10,11.02,10.42
2085,10,10,11,10.41
2090,10,10,10.97,10.41
2095,10,10,10.94,10.4
2100,10,10,10.91,10.4
2105,10,10,10.88,10.39
2110,10,10,10.87,10.39
2115,10,10,10.86,10.38
2120,10,10,10.84,10.36
2125,10,10,10.81,10.34
2130,10,10,10.79,10.32
2135,10,10,10.77,10.3
2140,10,10,10.76,10.29
2145,10,10,10.75,10.27
2150,10,10,10.75,10.28
2155,10,10,10.75,10.28
2160,10,10,10.76,10.28
2165,10,10,10.76,10.29
2170,10,10,10.77,10.3
2175,10,10,10.85,10.37
2180,10,10,10.92,10.44
2185,10,10,11,10.5
2190,10,10,11.07,10.57
2195,10,10,11.15,10.64
2200,10,10,11.22,10.69
2205,10,10,11.27,10.77
2210,10,10,11.32,10.84
2215,10,10,11.37,10.92
2220,10,10,11.42,10.99
2225,10,10,11.41,11.02
2230,10,10,11.39,11.08
2235,10,10,11.37,11.14
2240,10,10,11.34,11.21
2245,10,10,11.32,11.27
2250,10,10,11.3,11.34
2255,10,10,11.3,11.38
2260,10,10,11.27,11.39
2265,10,10,11.23,11.4
2270,10,10,11.2,11.4
2275,10,10,11.17,11.41
2280,10,10,11.14,11.38
2285,10,10,11.12,11.35
2290,10,10,11.1,11.31
2295,10,10,11.09,11.28
2300,10,10,11.07,11.24
2305,10,10,11.06,11.2
2310,10,10,11.07,11.2
2315,10,10,11.11,11.26
2320,10,10,11.15,11.33
2325,10,10,11.19,11.39
2330,10,10,11.23,11.46
2335,10,10,11.27,11.53
2340,10,10,11.3,11.64
2345,10,10,11.39,11.75
2350,10,10,11.47,11.87
2355,10,10,11.56,11.99
2360,10,10,11.65,12.11
2365,10,10,11.71,12.07
2370,10,10,11.76,12.04
2375,10,10,11.82,12
2380,10,10,11.87,11.97
2385,10,10,11.93,11.93
2390,10,10,11.99,11.86
2395,10,10,11.9,11.73
2400,10,10,11.81,11.6
2405,10,10,11.72,11.48
2410,10,10,11.64,11.36
2415,10,10,11.56,11.3
2420,10,10,11.48,11.25
2425,10,10,11.36,11.21
2430,10,10,11.24,11.17
2435,10,10,11.13,11.12
2440,10,10,11.02,11.08
2445,10,10,10.98,11.09
2450,10,10,10.95,11.1
2455,10,10,10.92,11.04
2460,10,10,10.9,10.98
2465,10,10,10.87,10.93
2470,10,10,10.85,10.87
2475,10,10,10.86,10.81
2480,10,10,10.87,10.8
2485,10,10,10.91,10.8
2490,10,10,10.95,10.79
2495,10,10,10.99,10.79
2500,10,10,11.03,10.78
2505,10,10,11.05,10.84
2510,10,10,11.09,10.91
2515,10,10,11.12,10.99
2520,10,10,11.15,11.06
2525,10,10,11.19,11.14
2530,10,10,11.22,11.16
2535,10,10,11.23,11.18
2540,10,10,11.18,11.08
2545,10,10,11.14,10.99
2550,10,10,11.1,10.9
2555,10,10,11.06,10.81
2560,10,10,11.01,10.71
2565,10,10,10.96,10.61
2570,10,10,10.87,10.51
2575,10,10,10.79,10.42
2580,10,10,10.71,10.33
2585,10,10,10.63,10.24
2590,10,10,10.6,10.24
2595,10,10,10.56,10.24
2600,10,10,10.51,10.25
2605,10,10,10.45,10.26
2610,10,10,10.4,10.27
2615,10,10,10.34,10.27
2620,10,10,10.32,10.28
2625,10,10,10.3,10.28
2630,10,10,10.3,10.32
2635,10,10,10.31,10.36
2640,10,10,10.32,10.4
2645,10,10,10.88,10.44
2650,10,10,11.53,10.48
2655,10,10,12.27,10.51
2660,10,10,13.08,10.54
2665,10,10,13.08,10.58
2670,10,10,13.08,10.61
2675,10,10,13.08,10.64
2680,10,10,13.08,10.64
2685,10,10,13.08,10.63
2690,10,10,13.08,10.61
2695,10,10,13.08,10.58
2700,10,10,13.08,10.55
2705,10,10,13.08,10.52
2710,10,10,13.08,10.5
2715,10,10,13.37,10.47
2720,10,10,12.61,10.47
2725,10,10,11.93,10.46
2730,10,10,11.33,10.46
2735,10,10,10.78,10.45
2740,10,10,10.78,10.47
2745,10,10,10.81,10.49
2750,10,10,10.84,10.53
2755,10,10,10.87,10.56
2760,10,10,10.89,10.59
2765,10,10,10.92,10.63
2770,10,10,10.94,10.64
2775,10,10,10.93,10.66
2780,10,10,10.92,10.71
2785,10,10,10.91,10.77
2790,10,10,10.89,10.82
2795,10,10,10.86,10.88
2800,10,10,10.83,10.92
2805,10,10,10.83,11.02
2810,10,10,10.82,11.11
2815,10,10,10.82,11.21
2820,10,10,10.82,11.31
2825,10,10,10.85,11.42
2830,10,10,10.88,11.47
2835,10,10,10.91,11.52
2840,10,10,10.94,11.57
2845,10,10,10.97,11.62
2850,10,10,11.01,11.67
2855,10,10,11.01,11.66
2860,10,10,11.01,11.66
2865,10,10,11.02,11.66
2870,10,10,11.03,11.66
2875,10,10,11.04,11.66
2880,10,10,11.05,11.67
2885,10,10,11.06,11.7
2890,10,10,11.03,11.74
2895,10,10,10.99,11.77
2900,10,10,10.96,11.8
2905,10,10,10.93,11.84
2910,10,10,10.88,11.84
2915,10,10,10.84,11.84
2920,10,10,10.84,11.84
2925,10,10,10.83,11.84
2930,10,10,10.82,11.84
2935,10,10,10.82,11.82
2940,10,10,10.86,11.68
2945,10,10,10.89,11.55
2950,10,10,10.91,11.42
2955,10,10,10.92,11.29
2960,10,10,10.94,11.19
2965,10,10,10.96,11.1
2970,10,10,10.94,11
2975,10,10,10.89,10.91
2980,10,10,10.85,10.82
2985,10,10,10.82,10.73
2990,10,10,10.78,10.74
2995,10,10,10.74,10.74
3000,10,10,10.72,10.75
3005,10,10,10.7,10.76
3010,10,10,10.65,10.77
3015,10,10,10.59,10.77
3020,10,10,10.54,10.78
3025,10,10,10.51,10.79
3030,10,10,10.47,10.74
3035,10,10,10.44,10.7
3040,10,10,10.38,10.66
3045,10,10,10.33,10.61
3050,10,10,10.27,10.57
3055,10,10,10.78,10.52
3060,10,10,11.39,10.46
3065,10,10,12.06,10.41
3070,10,10,12.81,10.35
3075,10,10,13.66,10.3
3080,10,10,13.66,10.29
3085,10,10,13.66,10.28
3090,10,10,13.66,10.27
3095,10,10,13.66,10.27
3100,10,10,13.66,10.26
3105,10,10,13.66,10.25
3110,10,10,13.66,10.26
3115,10,10,13.66,10.26
3120,10,10,13.9,10.27
3125,10,10,13.05,10.28
3130,10,10,12.27,10.29
3135,10,10,11.58,10.3
3140,10,10,10.96,10.3
3145,10,10,10.41,10.31
3150,10,10,10.38,10.27
3155,10,10,10.36,10.24
3160,10,10,10.31,10.2
3165,10,10,10.26,10.17
3170,10,10,10.21,10.12
3175,10,10,10.15,10.09
3180,10,10,10.13,10.05
3185,10,10,10.1,10.02
3190,10,10,10.07,10
3195,10,10,9.99,9.98
3200,10,10,9.91,10
3205,10,10,9.84,10.02
3210,10,10,9.79,10.03
3215,10,10,9.74,10.03
3220,10,10,9.7,10.03
3225,10,10,9.64,10.03
3230,10,10,9.59,10.03
3235,10,10,9.53,10.01
3240,10,10,9.48,9.99
3245,10,10,9.47,9.98
3250,10,10,9.47,9.98
3255,10,10,9.46,9.97
3260,10,10,9.47,9.97
3265,10,10,9.49,9.98
3270,10,10,9.5,9.99
3275,10,10,9.53,10.03
3280,10,10,9.55,10.06
3285,10,10,9.57,10.09
3290,10,10,9.59,10.13
3295,10,10,9.61,10.14
3300,10,10,9.63,10.16
3305,10,10,9.65,10.2
3310,10,10,9.65,10.24
3315,10,10,9.65,10.27
3320,10,10,9.64,10.31
3325,10,10,9.64,10.33
3330,10,10,9.64,10.35
3335,10,10,9.64,10.39
3340,10,10,9.64,10.43
3345,10,10,9.64,10.47
3350,10,10,9.64,10.51
3355,10,10,9.66,10.53
3360,10,10,9.67,10.56
3365,10,10,9.69,10.61
3370,10,10,9.71,10.66
3375,10,10,9.72,10.71
3380,10,10,9.74,10.76
3385,10,10,9.76,10.78
3390,10,10,9.77,10.81
3395,10,10,9.78,10.87
3400,10,10,9.79,10.94
3405,10,10,9.79,11
3410,10,10,9.78,11.07
3415,10,10,9.78,11.11
3420,10,10,9.8,11.16
3425,10,10,9.82,11.2
3430,10,10,9.84,11.25
3435,10,10,9.86,11.3
3440,10,10,9.88,11.35
3445,10,10,9.91,11.35
3450,10,10,9.94,11.36
3455,10,10,9.97,11.37
3460,10,10,10,11.38
3465,10,10,10.03,11.38
3470,10,10,10.04,11.39
3475,10,10,10.05,11.41
3480,10,10,10.07,11.44
3485,10,10,10.1,11.47
3490,10,10,10.13,11.5
3495,10,10,10.15,11.53
3500,10,10,10.17,11.55
3505,10,10,10.19,11.53
3510,10,10,10.21,11.52
3515,10,10,10.22,11.5
3520,10,10,10.23,11.49
3525,10,10,10.23,11.45
3530,10,10,10.22,11.35
3535,10,10,10.21,11.25
3540,10,10,10.19,11.16
3545,10,10,10.16,11.06
3550,10,10,10.14,10.97
3555,10,10,10.11,10.91
3560,10,10,10.08,10.86
3565,10,10,10.07,10.76
3570,10,10,10.05,10.67
3575,10,10,10.04,10.57
3580,10,10,9.95,10.53
3585,10,10,9.86,10.49
3590,10,10,9.78,10.49
3595,10,10,9.7,10.49
3600,10,10,9.63,10.49
3605,10,10,9.56,10.49
3610,10,10,9.49,10.49
3615,10,10,9.39,10.53
3620,10,10,9.3,10.57
3625,10,10,9.2,10.53
3630,10,10,9.17,10.5
3635,10,10,9.14,10.47
3640,10,10,9.11,10.4
3645,10,10,9.11,10.32
3650,10,10,9.12,10.26
3655,10,10,9.12,10.2
3660,10,10,9.12,10.15
3665,10,10,9.16,10.1
3670,10,10,9.2,10.05
3675,10,10,9.23,10.06
3680,10,10,9.28,10.08
3685,10,10,9.33,10.03
3690,10,10,9.38,9.98
3695,10,10,9.39,9.93
3700,10,10,9.4,9.88
3705,10,10,9.41,9.82
3710,10,10,9.42,9.76
3715,10,10,9.41,9.7
3720,10,10,9.4,9.63
3725,10,10,9.38,9.57
3730,10,10,9.36,9.51
3735,10,10,9.34,9.5
3740,10,10,9.31,9.5
3745,10,10,9.32,9.5
3750,10,10,9.32,9.54
3755,10,10,9.32,9.59
3760,10,10,9.32,9.63
3765,10,10,9.35,9.68
3770,10,10,9.37,9.73
3775,10,10,9.4,9.78
3780,10,10,9.45,9.84
3785,10,10,9.49,9.88
3790,10,10,9.54,9.92
3795,10,10,9.55,9.97
3800,10,10,9.57,9.95
3805,10,10,9.59,9.94
3810,10,10,9.61,9.93
3815,10,10,9.6,9.87
3820,10,10,9.6,9.81
3825,10,10,9.59,9.75
3830,10,10,9.57,9.69
3835,10,10,9.54,9.64
3840,10,10,9.52,9.59
3845,10,10,9.47,9.54
3850,10,10,9.41,9.48
3855,10,10,9.36,9.43
3860,10,10,9.31,9.37
3865,10,10,9.28,9.36
3870,10,10,9.25,9.35
3875,10,10,9.23,9.35
3880,10,10,9.25,9.39
3885,10,10,9.27,9.44
3890,10,10,9.3,9.49
3895,10,10,9.35,9.53
3900,10,10,9.4,9.59
3905,10,10,9.45,9.65
3910,10,10,9.53,9.71
3915,10,10,9.61,9.81
3920,10,10,9.69,9.91
3925,10,10,9.77,10.01
3930,10,10,9.8,10.05
3935,10,10,9.83,10.09
3940,10,10,9.86,10.14
3945,10,10,9.87,10.17
3950,10,10,9.88,10.21
3955,10,10,9.89,10.25
3960,10,10,9.87,10.29
3965,10,10,9.86,10.29
3970,10,10,9.84,10.28
3975,10,10,9.79,10.28
3980,10,10,9.73,10.28
3985,10,10,9.68,10.28
3990,10,10,9.62,10.28
3995,10,10,9.58,10.28
4000,10,10,9.54,10.29
4005,10,10,9.5,10.31
4010,10,10,9.46,10.34
4015,10,10,9.41,10.37
4020,10,10,9.36,10.4
4025,10,10,9.35,10.42
4030,10,10,9.35,10.44
4035,10,10,9.34,10.47
4040,10,10,9.38,10.5
4045,10,10,9.42,10.53
4050,10,10,9.46,10.56
4055,10,10,9.5,10.56
4060,10,10,9.55,10.56
4065,10,10,9.6,10.57
4070,10,10,9.65,10.57
4075,10,10,9.7,10.57
4080,10,10,9.75,10.58
4085,10,10,9.79,10.58
4090,10,10,9.79,10.58
4095,10,10,9.78,10.57
4100,10,10,9.78,10.56
4105,10,10,9.76,10.55
4110,10,10,9.73,10.54
4115,10,10,9.71,10.53
4120,10,10,9.69,10.52
4125,10,10,9.67,10.49
4130,10,10,9.65,10.46
4135,10,10,9.63,10.44
4140,10,10,9.61,10.41
4145,10,10,9.59,10.39
4150,10,10,9.57,10.37
4155,10,10,9.57,10.29
4160,10,10,9.57,10.22
4165,10,10,9.56,10.14
4170,10,10,9.56,10.07
4175,10,10,9.55,10.01
4180,10,10,9.54,9.95
4185,0,0,9.45,9.73
4190,0,0,9.45,9.69
4195,0,0,9.45,9.66
4200,0,0,9.45,9.62
4205,0,0,9.4,9.38
4210,0,0,9.34,9.38
4215,0,0,9.28,9.38
4220,0,0,9.22,9.38
4225,0,0,9.17,9.38
4230,0,0,9.47,9.2
4235,0,0,9.78,9.04
4240,0,0,10.12,8.88
4245,0,0,10.49,8.72
4250,0,0,10.88,8.57
4255,0,0,11.28,8.43
4260,0,0,11.71,8.29
4265,0,0,12.18,8.15
4270,0,0,12.68,8.02
4275,0,0,13.23,7.9
4280,0,0,13.09,7.9
4285,0,0,12.95,7.9
4290,0,0,12.81,7.9
4295,0,0,12.68,7.9
4300,0,0,12.54,7.9
4305,0,0,12.54,7.22
4310,0,0,12.54,6.65
4315,0,0,12.54,6.16
4320,0,0,12.54,5.74
4325,0,0,12.54,5.37
4330,0,0,12.54,5.05
4335,0,0,12.54,4.76
4340,0,0,12.54,4.5
4345,0,0,12.54,4.27
4350,0,0,12.54,4.07
4355,0,0,12.54,4.07
4360,0,0,12.54,4.07
4365,0,0,12.54,4.07
4370,0,0,12.54,4.07
4375,0,0,12.54,4.07
4380,0,0,12.54,4.07
4385,0,0,12.54,4.07
4390,0,0,12.54,4.07
4395,0,0,12.54,4.07
4400,0,0,12.54,4.07
4405,0,0,12.54,4.07
4410,0,0,12.54,4.07
4415,0,0,12.54,4.07
4420,0,0,12.54,4.07
4425,0,0,12.54,4.07
4430,0,0,12.54,4.07
4435,0,0,12.54,4.07
4440,0,0,12.54,4.07
4445,0,0,12.54,4.07
4450,0,0,12.54,4.07
4455,0,0,0,4.07
4460,0,0,0,4.07
4465,0,0,0,4.07
4470,0,0,0,4.07
4475,0,0,0,4.07
4480,0,0,0,4.07
4485,0,0,0,4.07
4490,0,0,0,4.07
4495,0,0,0,4.07
4500,0,0,0,4.07
4505,0,0,0,0
4510,0,0,0,0
